id,title,overview,genres,keywords,adult
1007734,Nobody 2,"Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.","['Action', 'Thriller']","['assassin', 'dark comedy', 'sequel', 'revenge', 'one man army']",False
1433719,High Ground,"When a mysterious prisoner lands in jail, a border town sheriff faces the wrath of a brutal cartel.","['Thriller', 'Crime', 'Action']","['sheriff', 'prisoner', 'diner', 'border town', 'cartel']",False
120,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.","['Adventure', 'Fantasy', 'Action']","['based on novel or book', 'elves', 'dwarf', 'magic', 'obsession']",False
121,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.","['Adventure', 'Fantasy', 'Action']","['mission', 'army', 'based on novel or book', 'elves', 'dwarf']",False
122,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​","['Adventure', 'Fantasy', 'Action']","['army', 'based on novel or book', 'elves', 'dwarf', 'magic']",False
118,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.","['Adventure', 'Comedy', 'Family', 'Fantasy']","['factory worker', 'london, england', 'based on novel or book', 'chocolate', 'candy']",False
950396,The Gorge,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.","['Romance', 'Science Fiction', 'Thriller']","['canyon', 'fog', 'romance', 'tower', 'elite sniper']",False
950396,The Gorge,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.","['Romance', 'Science Fiction', 'Thriller']","['canyon', 'fog', 'romance', 'tower', 'elite sniper']",False
1441918,Hitch,"A woman encounters a hitchhiker in the middle of the night while driving. From there, things spiral into absurdity, blurring the lines between what's real -and what isn't.","['Mystery', 'Horror']","['insanity', 'folktale', 'dark', 'mystery']",False
1441918,Hitch,"A woman encounters a hitchhiker in the middle of the night while driving. From there, things spiral into absurdity, blurring the lines between what's real -and what isn't.","['Mystery', 'Horror']","['insanity', 'folktale', 'dark', 'mystery']",False
128,Princess Mononoke,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.","['Adventure', 'Fantasy', 'Animation']","['friendship', 'human vs nature', 'wolf', 'fight', 'wild boar']",False
129,Spirited Away,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.","['Animation', 'Family', 'Fantasy']","['witch', 'parent child relationship', 'darkness', 'bath house', 'magic']",False
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,"With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustace, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors.","['Animation', 'Mystery']","['friendship', 'monster', 'friends']",False
245891,John Wick,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,"['Action', 'Thriller']","['hitman', 'bratva (russian mafia)', 'gangster', 'secret organization', 'revenge']",False
245891,John Wick,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,"['Action', 'Thriller']","['hitman', 'bratva (russian mafia)', 'gangster', 'secret organization', 'revenge']",False
245891,John Wick,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,"['Action', 'Thriller']","['hitman', 'bratva (russian mafia)', 'gangster', 'secret organization', 'revenge']",False
136,Freaks,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.","['Drama', 'Horror']","['infidelity', 'dwarf', 'attempted murder', 'clown', 'beauty']",False
137,Groundhog Day,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.","['Romance', 'Fantasy', 'Drama', 'Comedy']","['deja vu', 'groundhog', 'weather forecast', 'telecaster', 'pennsylvania, usa']",False
141,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.","['Fantasy', 'Drama', 'Mystery']","['high school', 'airplane', 'parent child relationship', 'presidential election', 'therapist']",False
1097870,Dear Santa,"Likeable 6th grader Liam writes to Santa asking him to prove that he's real. But Liam is dyslexic and accidentally sends his letter to Satan instead, who shows up at Liam's house, excited to have his first fanboy letter and wanting a little of Liam's soul.","['Comedy', 'Fantasy']","['holiday', 'santa claus', 'satan', 'duringcreditsstinger', 'letter to santa claus']",False
142,Brokeback Mountain,"In 1960s Wyoming, two men develop a strong emotional and sexual relationship that endures as a lifelong connection complicating their lives as they get married and start families of their own.","['Drama', 'Romance']","['secret love', 'wyoming, usa', 'countryside', 'homophobia', 'marriage crisis']",False
144,Wings of Desire,"Two angels glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed, but never interacting with them. When one falls in love with lonely trapeze artist, the angel longs to experience life in the physical world and finds that it might be possible for him to take human form.","['Drama', 'Fantasy', 'Romance']","['berlin, germany', 'dreams', 'library', 'circus', 'angel']",False
143,All Quiet on the Western Front,"When a group of idealistic young men join the German Army during the Great War, they are assigned to the Western Front, where their patriotism is destroyed by the harsh realities of combat.","['Drama', 'War']","['friendship', 'army', 'based on novel or book', 'germany', 'disillusion']",False
123025,"Batman: The Dark Knight Returns, Part 1","Batman has not been seen for ten years. A new breed of criminal ravages Gotham City, forcing 55-year-old Bruce Wayne back into the cape and cowl. But, does he still have what it takes to fight crime in a new era?","['Science Fiction', 'Action', 'Animation', 'Mystery']","['future', 'dystopia', 'based on graphic novel', 'super power', 'dreary']",False
147,The 400 Blows,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",['Drama'],"['paris, france', 'delinquent', 'coming of age', 'black and white', 'fingerprint']",False
149,Akira,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,"['Animation', 'Science Fiction', 'Action']","['army', 'street gang', 'saving the world', 'total destruction', 'experiment']",False
106646,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.","['Crime', 'Drama', 'Comedy']","['corruption', 'based on novel or book', 'drug addiction', 'anti hero', 'con man']",False
327833,Skin Trade,After his family is killed by a Serbian gangster with international interests. NYC detective Nick goes to S.E. Asia and teams up with a Thai detective to get revenge and destroy the syndicates human trafficking network.,"['Thriller', 'Action', 'Drama', 'Crime']","['martial arts', 'human trafficking', 'bangkok, thailand', 'muay thai', 'rogue cop']",False
155,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","['Drama', 'Action', 'Crime', 'Thriller']","['sadism', 'chaos', 'secret identity', 'crime fighter', 'superhero']",False
1392796,Diary of a Wimpy Kid: The Last Straw,"When laidback Greg finds himself at odds with his dad's outsized expectations, pressure builds to turn his act around. After a series of hilarious near disasters, Greg's dad presents him with an ultimatum that just might challenge his wimpy ways for good.","['Animation', 'Family', 'Comedy']","['based on novel or book', 'sequel', 'christmas']",False
245916,Kill the Messenger,A reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the CIA's role in arming Contra rebels in Nicaragua and importing cocaine into California. Based on the true story of journalist Gary Webb.,"['Crime', 'Drama', 'Mystery', 'Thriller', 'History']","['central intelligence agency (cia)', 'drug trafficking', 'biography', 'crack cocaine', 'government conspiracy']",False
158,Knockin' on Heaven's Door,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.","['Comedy', 'Crime', 'Action', 'Drama']","['dying and death', 'friendship', 'police', 'car race', 'brain tumor']",False
158,Knockin' on Heaven's Door,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.","['Comedy', 'Crime', 'Action', 'Drama']","['dying and death', 'friendship', 'police', 'car race', 'brain tumor']",False
